Date,Usage,Temp,ph,TDS,MeterReading
2008-12-23,66.98,24.641,7.457610373,23781.32874,472049.5799999993
2008-12-24,73.55,24.641,7.125799867,20862.45587,472123.1299999993
2008-12-25,68.04,24.641,7.112577884,20862.45587,472191.1699999993
2008-12-26,52.43,24.641,7.760250309,20862.45587,472243.5999999993
2008-12-27,57.81,24.641,6.81987527,20862.45587,472301.4099999993
2008-12-28,56.12,24.641,6.555365072,17398.38584,472357.5299999993
2008-12-29,60.02,24.641,7.82085338,17398.38584,472417.5499999993
2008-12-30,56.17,24.641,6.120049249,17398.38584,472473.7199999993
2008-12-31,79.47,24.641,6.849379467,17398.38584,472553.18999999925
2009-01-01,61.8,24.641,7.310471713,21937.47157,472614.98999999923
2009-01-02,53.52,24.641,7.962073465,21937.47157,472668.50999999925
2009-01-03,68.4,24.641,6.712410191,21937.47157,472736.9099999993
2009-01-04,65.41,24.641,6.559170679,21937.47157,472802.31999999925
2009-01-05,65.96,24.545,7.2384238,25236.70132,472868.2799999993
2009-01-06,57.26,24.545,6.140931239,25236.70132,472925.5399999993
2009-01-07,63.04,24.545,6.587990112,25236.70132,472988.57999999926
2009-01-08,59.73,24.545,7.135970258,25236.70132,473048.30999999924
2009-01-09,62.23,24.545,6.839424345,14433.7805,473110.5399999992
2009-01-10,58.33,24.545,7.401467437,14433.7805,473168.86999999924
2009-01-11,76.12,24.545,6.234583138,14433.7805,473244.98999999923
2009-01-12,74.48,24.545,7.007431723,14433.7805,473319.4699999992
2009-01-13,71.04,24.545,7.042409031,22168.33156,473390.5099999992
2009-01-14,66.09,24.545,7.977887306,22168.33156,473456.5999999992
2009-01-15,74.1,24.545,6.800475165,22168.33156,473530.6999999992
2009-01-16,63.32,24.545,6.803861677,22168.33156,473594.0199999992
2009-01-17,64.75,24.545,6.719763212,24454.72586,473658.7699999992
2009-01-18,77.57,24.545,7.53563876,24454.72586,473736.3399999992
2009-01-19,76.32,24.545,6.097522799,24454.72586,473812.6599999992
2009-01-20,70.61,24.545,6.286964478,24454.72586,473883.2699999992
2009-01-21,61.09,24.545,6.335648685,16621.49479,473944.35999999923
2009-01-22,62.68,24.545,7.093155346,16621.49479,474007.0399999992
2009-01-23,61.66,24.545,6.064316343,16621.49479,474068.6999999992
2009-01-24,61.74,24.545,7.315974936,16621.49479,474130.4399999992
2009-01-25,79.88,24.545,6.742285362,11900.0552,474210.3199999992
2009-01-26,76.18,24.545,7.29297146,11900.0552,474286.4999999992
2009-01-27,71.46,24.545,6.123330858,11900.0552,474357.9599999992
2009-01-28,59.94,24.545,6.627845187,11900.0552,474417.8999999992
2009-01-29,60.15,24.545,6.492523676,46077.35849,474478.04999999923
2009-01-30,78.12,24.545,7.981857642,46077.35849,474556.1699999992
2009-01-31,53.07,24.545,6.792134386,46077.35849,474609.23999999923
2009-02-01,59.42,24.545,7.306244772,46077.35849,474668.6599999992
2009-02-02,58.6,24.545,7.82978628,28357.94277,474727.2599999992
2009-02-03,58.54,24.545,7.828176128,28357.94277,474785.7999999992
2009-02-04,53.45,24.545,6.927657063,28357.94277,474839.2499999992
2009-02-05,72.56,24.545,7.370915846,28357.94277,474911.8099999992
2009-02-06,70.09,24.545,6.568794469,26843.47036,474981.8999999992
2009-02-07,74.65,24.545,7.954421876,26843.47036,475056.54999999923
2009-02-08,64.4,24.545,6.717465772,26843.47036,475120.94999999925
2009-02-09,77.84,24.545,6.785487597,26843.47036,475198.7899999993
2009-02-10,79.91,24.545,7.038935735,25110.03763,475278.69999999925
2009-02-11,64.0,24.545,6.793240012,25110.03763,475342.69999999925
2009-02-12,69.79,24.545,6.826155815,25110.03763,475412.48999999923
2009-02-13,67.45,24.545,7.941575619,25110.03763,475479.93999999925
2009-02-14,79.95,24.448,6.62699191,28790.54768,475559.88999999926
2009-02-15,75.5,24.448,7.051190569,28790.54768,475635.38999999926
2009-02-16,70.32,24.448,7.940978134,28790.54768,475705.70999999926
2009-02-17,62.06,24.448,7.325493571,28790.54768,475767.76999999926
2009-02-18,16.26,24.448,6.953789819,31114.63565,475784.0299999993
2009-02-19,57.44,24.448,7.720561706,31114.63565,475841.4699999993
2009-02-20,60.16,24.448,7.082842759,31114.63565,475901.62999999925
2009-02-21,79.2,24.448,7.007734602,31114.63565,475980.82999999926
2009-02-22,62.54,24.448,6.946896597,17317.68725,476043.36999999924
2009-02-23,65.95,24.448,6.169646466,17317.68725,476109.31999999925
2009-02-24,69.7,24.448,6.818825148,17317.68725,476179.01999999926
2009-02-25,56.03,24.448,6.363598022,17317.68725,476235.0499999993
2009-02-26,64.9,24.545,6.597851049,27109.23965,476299.9499999993
2009-02-27,67.0,24.545,6.832214215,27109.23965,476366.9499999993
2009-02-28,68.94,24.545,7.74024343,27109.23965,476435.8899999993
2009-03-01,77.71,24.545,6.827962877,27109.23965,476513.59999999934
2009-03-02,77.54,24.545,7.583089142,14682.66584,476591.1399999993
2009-03-03,79.32,24.545,6.991827065,14682.66584,476670.4599999993
2009-03-04,68.34,24.545,7.164924886,14682.66584,476738.79999999935
2009-03-05,61.69,24.545,7.741948,14682.66584,476800.48999999935
2009-03-06,66.39,24.545,7.817669796,25541.15277,476866.87999999936
2009-03-07,57.39,24.545,6.942647067,25541.15277,476924.2699999994
2009-03-08,75.03,24.545,7.705077582,25541.15277,476999.2999999994
2009-03-09,56.86,24.545,7.287260482,25541.15277,477056.1599999994
2009-03-10,53.57,24.641,6.286980433,32981.25838,477109.7299999994
2009-03-11,58.59,24.641,7.482980977,32981.25838,477168.3199999994
2009-03-12,60.28,24.641,7.040783562,32981.25838,477228.59999999945
2009-03-13,67.43,24.641,7.558692905,32981.25838,477296.02999999945
2009-03-14,71.07,24.641,7.679133786,38368.01262,477367.09999999945
2009-03-15,74.7,24.641,7.534837667,38368.01262,477441.79999999946
2009-03-16,76.35,24.641,6.494134443,38368.01262,477518.14999999944
2009-03-17,63.44,24.641,6.587024693,38368.01262,477581.58999999944
2009-03-18,73.11,24.641,6.366483885,24480.6718,477654.69999999943
2009-03-19,78.19,24.641,6.412672776,24480.6718,477732.88999999943
2009-03-20,73.63,24.641,7.733620234,24480.6718,477806.51999999944
2009-03-21,68.52,24.641,7.929419557,24480.6718,477875.03999999946
2009-03-22,59.68,24.641,7.706020743,23045.72625,477934.71999999945
2009-03-23,68.56,24.641,6.886215272,23045.72625,478003.27999999945
2009-03-24,55.11,24.641,6.735173708,23045.72625,478058.38999999943
2009-03-25,59.91,24.641,6.78844305,23045.72625,478118.2999999994
2009-03-26,64.95,24.641,6.730938159,20561.69473,478183.2499999994
2009-03-27,78.51,24.641,7.247638917,20561.69473,478261.7599999994
2009-03-28,55.58,24.641,6.598339169,20561.69473,478317.33999999944
2009-03-29,65.11,24.641,7.957644735,20561.69473,478382.44999999943
2009-03-30,56.73,24.641,6.970098324,17540.03022,478439.1799999994
2009-03-31,55.81,24.641,6.461754354,17540.03022,478494.9899999994
2009-04-01,56.68,24.641,6.640884983,17540.03022,478551.6699999994
2009-04-02,52.9,24.641,7.891062847,17540.03022,478604.5699999994
2009-04-03,79.39,24.641,6.634398173,29426.47378,478683.95999999944
2009-04-04,66.68,24.641,6.295502833,29426.47378,478750.63999999943
2009-04-05,56.6,24.641,7.243596753,29426.47378,478807.2399999994
2009-04-06,74.11,24.641,7.457448817,29426.47378,478881.3499999994
2009-04-07,71.16,24.545,7.304323981,38097.3298,478952.50999999937
2009-04-08,60.64,24.545,6.667820994,38097.3298,479013.1499999994
2009-04-09,74.84,24.545,7.976394261,38097.3298,479087.9899999994
2009-04-10,53.96,24.545,7.520201032,38097.3298,479141.94999999943
2009-04-11,55.85,24.545,7.964755577,22022.62622,479197.7999999994
2009-04-12,67.22,24.545,6.331124111,22022.62622,479265.0199999994
2009-04-13,65.69,24.545,7.390427282,22022.62622,479330.7099999994
2009-04-14,55.64,24.545,6.933097595,22022.62622,479386.3499999994
2009-04-15,66.73,24.641,7.739987806,12190.1716,479453.0799999994
2009-04-16,63.79,24.641,6.345234326,12190.1716,479516.86999999936
2009-04-17,62.7,24.641,7.566931865,12190.1716,479579.56999999937
2009-04-18,51.89,24.641,6.984952231,12190.1716,479631.4599999994
2009-04-19,71.18,24.641,7.722590527,17397.40286,479702.6399999994
2009-04-20,61.0,24.641,6.82056183,17397.40286,479763.6399999994
2009-04-21,76.26,24.641,6.135546628,17397.40286,479839.8999999994
2009-04-22,77.54,24.641,7.326356965,17397.40286,479917.43999999936
2009-04-23,74.2,24.641,7.195636432,17732.91467,479991.6399999994
2009-04-24,68.29,24.641,7.063426684,17732.91467,480059.92999999935
2009-04-25,67.0,24.641,7.741131898,17732.91467,480126.92999999935
2009-04-26,55.62,24.641,7.442257082,17732.91467,480182.54999999935
2009-04-27,75.21,24.641,7.891597132,13427.06859,480257.75999999937
2009-04-28,73.08,24.641,6.876203271,13427.06859,480330.8399999994
2009-04-29,54.77,24.641,7.7212613,13427.06859,480385.6099999994
2009-04-30,54.7,24.641,6.577945684,13427.06859,480440.3099999994
2009-05-01,77.31,24.641,7.787711685,14015.04477,480517.6199999994
2009-05-02,70.27,24.641,6.491700143,14015.04477,480587.88999999943
2009-05-03,13.03,24.641,6.296398529,14015.04477,480600.91999999946
2009-05-04,54.49,24.641,7.185632149,14015.04477,480655.40999999945
2009-05-05,57.24,24.641,7.540822623,36622.22861,480712.64999999944
2009-05-06,55.87,24.641,6.601624404,36622.22861,480768.51999999944
2009-05-07,80.0,24.641,7.028585637,36622.22861,480848.51999999944
2009-05-08,69.86,24.641,6.600861674,36622.22861,480918.3799999994
2009-05-09,55.27,24.641,7.06800293,9163.294448,480973.64999999944
2009-05-10,74.26,24.641,6.755626229,9163.294448,481047.90999999945
2009-05-11,68.41,24.641,7.813684103,9163.294448,481116.3199999994
2009-05-12,50.23,24.641,7.509346624,9163.294448,481166.5499999994
2009-05-13,77.57,24.641,6.682161296,25399.10901,481244.1199999994
2009-05-14,68.73,24.641,6.427303806,25399.10901,481312.8499999994
2009-05-15,78.06,24.641,7.307636543,25399.10901,481390.9099999994
2009-05-16,61.62,24.641,6.479167915,25399.10901,481452.5299999994
2009-05-17,70.72,24.545,6.795220315,14547.88548,481523.24999999936
2009-05-18,73.1,24.545,6.191128959,14547.88548,481596.34999999934
2009-05-19,67.99,24.545,7.520588143,14547.88548,481664.3399999993
2009-05-20,74.09,24.545,6.963494308,14547.88548,481738.42999999935
2009-05-21,68.07,24.545,7.645005546,24600.76069,481806.49999999936
2009-05-22,53.2,24.545,6.977272986,24600.76069,481859.6999999994
2009-05-23,70.06,24.545,7.383369849,24600.76069,481929.75999999937
2009-05-24,58.92,24.545,7.474486545,24600.76069,481988.67999999935
2009-05-25,79.12,24.641,7.081811315,26402.70396,482067.79999999935
2009-05-26,65.8,24.641,7.40043033,26402.70396,482133.59999999934
2009-05-27,54.03,24.641,6.821540571,26402.70396,482187.62999999936
2009-05-28,79.39,24.641,6.585751659,26402.70396,482267.0199999994
2009-05-29,53.85,24.641,6.745636626,20333.0795,482320.86999999936
2009-05-30,77.23,24.641,7.383533619,20333.0795,482398.09999999934
2009-05-31,78.74,24.641,6.179128473,20333.0795,482476.8399999993
2009-06-01,65.69,24.641,7.484000455,20333.0795,482542.52999999933
2009-06-02,52.91,24.641,6.385212775,30575.35714,482595.4399999993
2009-06-03,64.56,24.641,6.380195197,30575.35714,482659.9999999993
2009-06-04,76.48,24.641,7.927395718,30575.35714,482736.4799999993
2009-06-05,56.77,24.641,7.980880987,30575.35714,482793.2499999993
2009-06-06,54.62,24.641,7.124987073,21879.70421,482847.8699999993
2009-06-07,69.44,24.641,7.095609929,21879.70421,482917.3099999993
2009-06-08,74.7,24.641,7.332909642,21879.70421,482992.0099999993
2009-06-09,74.53,24.641,7.839494555,21879.70421,483066.53999999934
2009-06-10,50.49,24.641,7.677946526,18318.72037,483117.02999999933
2009-06-11,51.44,24.641,7.476874565,18318.72037,483168.46999999933
2009-06-12,61.68,24.641,6.090715981,18318.72037,483230.1499999993
2009-06-13,54.89,24.641,7.375668529,18318.72037,483285.03999999934
2009-06-14,55.22,24.641,7.930078276,39431.11265,483340.2599999993
2009-06-15,72.19,24.641,7.430091039,39431.11265,483412.4499999993
2009-06-16,63.17,24.641,7.739876749,39431.11265,483475.6199999993
2009-06-17,52.55,24.641,7.450691206,39431.11265,483528.1699999993
2009-06-18,69.49,24.641,6.706504763,29567.69893,483597.6599999993
2009-06-19,65.76,24.641,7.221263667,29567.69893,483663.4199999993
2009-06-20,67.54,24.641,7.568360105,29567.69893,483730.95999999926
2009-06-21,67.96,24.641,7.520417731,29567.69893,483798.9199999993
2009-06-22,51.15,24.641,7.816275147,22505.5186,483850.0699999993
2009-06-23,53.99,24.641,6.078625884,22505.5186,483904.0599999993
2009-06-24,76.63,24.641,6.44800594,22505.5186,483980.6899999993
2009-06-25,60.51,24.641,6.75839124,22505.5186,484041.1999999993
2009-06-26,77.25,24.641,6.385951667,37086.54605,484118.4499999993
2009-06-27,62.4,24.641,7.094976143,37086.54605,484180.84999999934
2009-06-28,55.83,24.641,6.112949221,37086.54605,484236.67999999935
2009-06-29,62.11,24.641,6.458824568,37086.54605,484298.78999999934
2009-06-30,57.02,24.545,6.456798292,12575.27963,484355.80999999936
2009-07-01,57.25,24.545,7.357871281,12575.27963,484413.05999999936
2009-07-02,66.02,24.545,6.477015206,12575.27963,484479.0799999994
2009-07-03,67.21,24.545,7.51870562,12575.27963,484546.2899999994
2009-07-04,67.2,24.545,7.537380793,31062.37191,484613.4899999994
2009-07-05,56.55,24.545,6.09078232,31062.37191,484670.0399999994
2009-07-06,53.66,24.545,7.342944593,31062.37191,484723.6999999994
2009-07-07,53.16,24.545,7.555131805,31062.37191,484776.85999999935
2009-07-08,63.92,24.545,7.628554259,6698.239095,484840.77999999933
2009-07-09,66.14,24.545,7.870725308,6698.239095,484906.91999999934
2009-07-10,76.88,24.545,6.956010394,6698.239095,484983.79999999935
2009-07-11,65.44,24.545,6.516969687,6698.239095,485049.23999999935
2009-07-12,61.52,24.545,7.579110628,20509.33196,485110.75999999937
2009-07-13,71.84,24.545,6.520328268,20509.33196,485182.5999999994
2009-07-14,71.9,24.545,7.741469446,20509.33196,485254.4999999994
2009-07-15,52.26,24.545,7.583102205,20509.33196,485306.7599999994
2009-07-16,76.63,24.545,7.62523053,18857.0585,485383.38999999943
2009-07-17,56.67,24.545,7.217350778,18857.0585,485440.0599999994
2009-07-18,55.14,24.545,7.461568009,18857.0585,485495.19999999943
2009-07-19,72.95,24.545,7.86280318,18857.0585,485568.14999999944
2009-07-20,55.81,24.545,6.255509207,39431.25263,485623.95999999944
2009-07-21,59.73,24.545,6.663316584,39431.25263,485683.6899999994
2009-07-22,61.52,24.545,6.833347053,39431.25263,485745.20999999944
2009-07-23,51.51,24.545,6.287818118,39431.25263,485796.71999999945
2009-07-24,54.97,24.448,7.866297566,20526.30684,485851.6899999994
2009-07-25,69.47,24.448,7.941402831,20526.30684,485921.1599999994
2009-07-26,56.58,24.448,7.510727861,20526.30684,485977.7399999994
2009-07-27,56.47,24.448,6.35671517,20526.30684,486034.2099999994
2009-07-28,55.55,24.448,7.31860231,27849.14209,486089.75999999937
2009-07-29,57.71,24.448,7.417113212,27849.14209,486147.4699999994
2009-07-30,54.4,24.448,7.960476581,27849.14209,486201.8699999994
2009-07-31,58.09,24.448,6.114647126,27849.14209,486259.95999999944
2009-08-01,52.52,24.545,7.539356628,12878.17635,486312.47999999946
2009-08-02,64.53,24.545,7.800988277,12878.17635,486377.0099999995
2009-08-03,71.75,24.545,7.738222414,12878.17635,486448.7599999995
2009-08-04,59.71,24.545,6.630863737,12878.17635,486508.4699999995
2009-08-05,53.88,24.448,6.342427884,13401.04439,486562.3499999995
2009-08-06,52.51,24.448,7.712945581,13401.04439,486614.8599999995
2009-08-07,63.41,24.448,6.780662104,13401.04439,486678.2699999995
2009-08-08,77.96,24.448,7.979307913,13401.04439,486756.2299999995
2009-08-09,70.11,24.448,7.542482785,13900.71652,486826.3399999995
2009-08-10,68.64,24.448,7.388357639,13900.71652,486894.9799999995
2009-08-11,65.17,24.448,7.08114186,13900.71652,486960.1499999995
2009-08-12,61.56,24.448,6.016976848,13900.71652,487021.7099999995
2009-08-13,55.97,24.448,7.755186786,18998.34682,487077.67999999947
2009-08-14,78.86,24.448,6.070772025,18998.34682,487156.53999999946
2009-08-15,66.27,24.448,7.247140533,18998.34682,487222.8099999995
2009-08-16,9.15,24.448,7.945972393,18998.34682,487231.9599999995
2009-08-17,53.93,24.448,6.885608013,8076.822283,487285.8899999995
2009-08-18,54.36,24.448,6.235555661,8076.822283,487340.2499999995
2009-08-19,71.99,24.448,7.07329712,8076.822283,487412.23999999947
2009-08-20,73.4,24.448,6.983442155,8076.822283,487485.6399999995
2009-08-21,75.53,24.448,7.341525647,16904.20109,487561.1699999995
2009-08-22,54.18,24.448,7.010855603,16904.20109,487615.3499999995
2009-08-23,60.69,24.448,6.117926048,16904.20109,487676.0399999995
2009-08-24,72.43,24.448,7.180258081,16904.20109,487748.4699999995
2009-08-25,57.03,24.448,6.272902077,11130.21136,487805.49999999953
2009-08-26,79.18,24.448,6.205544151,11130.21136,487884.6799999995
2009-08-27,61.64,24.448,6.109333953,11130.21136,487946.31999999954
2009-08-28,73.34,24.448,6.899364755,11130.21136,488019.65999999957
2009-08-29,54.5,24.448,7.551449533,15349.14258,488074.15999999957
2009-08-30,75.12,24.448,6.628156047,15349.14258,488149.27999999956
2009-08-31,70.67,24.448,6.066158533,15349.14258,488219.94999999955
2009-09-01,62.47,24.448,7.398543736,15349.14258,488282.4199999995
2009-09-02,73.86,24.448,7.154218983,34250.16392,488356.2799999995
2009-09-03,69.74,24.448,6.480388372,34250.16392,488426.0199999995
2009-09-04,76.9,24.448,6.206605806,34250.16392,488502.9199999995
2009-09-05,67.06,24.448,7.226698427,34250.16392,488569.9799999995
2009-09-06,50.54,24.448,7.709438951,29690.91716,488620.5199999995
2009-09-07,73.53,24.448,7.610881643,29690.91716,488694.0499999995
2009-09-08,74.21,24.448,7.182501044,29690.91716,488768.25999999954
2009-09-09,62.57,24.448,6.851367243,29690.91716,488830.82999999955
2009-09-10,51.4,24.448,6.246920503,21670.56989,488882.2299999996
2009-09-11,56.04,24.448,7.919599719,21670.56989,488938.26999999955
2009-09-12,66.55,24.448,7.536959904,21670.56989,489004.81999999954
2009-09-13,77.78,24.448,7.756223278,21670.56989,489082.59999999957
2009-09-14,76.98,24.448,7.50035019,26376.06229,489159.57999999955
2009-09-15,74.73,24.448,7.366907583,26376.06229,489234.30999999953
2009-09-16,57.27,24.448,7.119194927,26376.06229,489291.57999999955
2009-09-17,79.16,24.448,6.241105197,26376.06229,489370.7399999995
2009-09-18,56.54,24.448,6.273827053,30854.83047,489427.2799999995
2009-09-19,50.11,24.448,7.665245671,30854.83047,489477.3899999995
2009-09-20,73.79,24.448,7.667717461,30854.83047,489551.17999999947
2009-09-21,53.99,24.448,6.916721137,30854.83047,489605.16999999946
2009-09-22,76.15,24.448,7.332007286,20464.77269,489681.3199999995
2009-09-23,62.51,24.448,6.980429418,20464.77269,489743.8299999995
2009-09-24,79.49,24.448,6.486695702,20464.77269,489823.3199999995
2009-09-25,53.53,24.448,6.269044966,20464.77269,489876.8499999995
2009-09-26,72.67,24.448,7.002662526,7965.207918,489949.5199999995
2009-09-27,78.54,24.448,7.373249784,7965.207918,490028.0599999995
2009-09-28,60.0,24.448,6.101474111,7965.207918,490088.0599999995
2009-09-29,52.96,24.448,6.48494898,7965.207918,490141.0199999995
2009-09-30,58.33,24.448,6.693178453,29317.14244,490199.3499999995
2009-10-01,69.2,24.448,6.242682356,29317.14244,490268.5499999995
2009-10-02,71.57,24.448,7.030252299,29317.14244,490340.11999999953
2009-10-03,60.11,24.448,6.843009621,29317.14244,490400.2299999995
2009-10-04,58.63,24.448,7.042567252,13505.03312,490458.8599999995
2009-10-05,54.04,24.448,7.910889757,13505.03312,490512.8999999995
2009-10-06,65.49,24.448,7.596792046,13505.03312,490578.3899999995
2009-10-07,59.88,24.448,6.590331457,13505.03312,490638.2699999995
2009-10-08,76.6,24.448,7.414798316,31617.07541,490714.8699999995
2009-10-09,74.16,24.448,7.737643639,31617.07541,490789.02999999945
2009-10-10,75.53,24.448,7.672474421,31617.07541,490864.5599999995
2009-10-11,73.04,24.448,6.469474224,31617.07541,490937.59999999945
2009-10-12,59.05,24.448,7.14726109,16514.60809,490996.64999999944
2009-10-13,75.05,24.448,6.439148653,16514.60809,491071.69999999943
2009-10-14,69.56,24.448,7.49284112,16514.60809,491141.2599999994
2009-10-15,66.18,24.448,6.761577613,16514.60809,491207.4399999994
2009-10-16,53.13,24.448,6.155307581,27150.3954,491260.5699999994
2009-10-17,68.4,24.448,6.906342689,27150.3954,491328.96999999945
2009-10-18,61.96,24.448,7.354442028,27150.3954,491390.92999999947
2009-10-19,53.38,24.448,7.856273883,27150.3954,491444.3099999995
2009-10-20,65.82,24.448,6.671475718,17895.55659,491510.1299999995
2009-10-21,65.72,24.448,7.946283316,17895.55659,491575.84999999945
2009-10-22,9.19,24.448,6.093542525,17895.55659,491585.03999999946
2009-10-23,65.37,24.448,6.70205368,17895.55659,491650.40999999945
2009-10-24,58.02,24.448,7.184162096,19310.06201,491708.42999999947
2009-10-25,71.93,24.448,6.264582008,19310.06201,491780.35999999946
2009-10-26,69.88,24.448,7.810880854,19310.06201,491850.23999999947
2009-10-27,63.65,24.448,7.603016088,19310.06201,491913.8899999995
2009-10-28,60.45,24.448,6.853636043,39484.63892,491974.3399999995
2009-10-29,52.61,24.448,7.035551186,39484.63892,492026.9499999995
2009-10-30,73.79,24.448,7.429160737,39484.63892,492100.73999999947
2009-10-31,70.66,24.448,7.520756049,39484.63892,492171.39999999944
2009-11-01,71.81,24.448,6.756811078,25703.1552,492243.20999999944
2009-11-02,74.3,24.448,6.681775867,25703.1552,492317.5099999994
2009-11-03,74.57,24.448,7.274192196,25703.1552,492392.07999999943
2009-11-04,51.06,24.448,6.560889459,25703.1552,492443.13999999943
2009-11-05,63.07,24.448,6.106100948,18608.94087,492506.20999999944
2009-11-06,55.96,24.448,7.047151802,18608.94087,492562.16999999946
2009-11-07,60.77,24.448,7.252647391,18608.94087,492622.9399999995
2009-11-08,66.86,24.448,6.550678483,18608.94087,492689.79999999946
2009-11-09,67.46,24.448,6.560705767,15488.95675,492757.2599999995
2009-11-10,72.94,24.448,7.481333807,15488.95675,492830.1999999995
2009-11-11,54.83,24.448,7.127400173,15488.95675,492885.0299999995
2009-11-12,56.88,24.448,7.484816153,15488.95675,492941.9099999995
2009-11-13,51.29,24.351,7.408499881,31150.51342,492993.1999999995
2009-11-14,79.99,24.351,7.284105974,31150.51342,493073.1899999995
2009-11-15,77.45,24.351,7.312718421,31150.51342,493150.6399999995
2009-11-16,75.05,24.351,7.224150175,31150.51342,493225.6899999995
2009-11-17,65.7,24.351,7.724563172,25419.7695,493291.3899999995
2009-11-18,66.92,24.351,7.908946043,25419.7695,493358.3099999995
2009-11-19,65.08,24.351,7.100159649,25419.7695,493423.3899999995
2009-11-20,73.01,24.351,6.704751788,25419.7695,493496.3999999995
2009-11-21,69.61,24.448,6.275635719,25645.06723,493566.0099999995
2009-11-22,64.88,24.448,7.798326626,25645.06723,493630.8899999995
2009-11-23,76.24,24.448,7.532258538,25645.06723,493707.1299999995
2009-11-24,61.58,24.448,6.936243598,25645.06723,493768.7099999995
2009-11-25,77.67,24.448,7.184706671,25039.3547,493846.3799999995
2009-11-26,56.41,24.448,7.426868737,25039.3547,493902.78999999946
2009-11-27,53.23,24.448,7.424358524,25039.3547,493956.01999999944
2009-11-28,51.16,24.448,6.317189963,25039.3547,494007.1799999994
2009-11-29,66.04,24.448,6.617718242,16965.31411,494073.2199999994
2009-11-30,59.33,24.448,6.620704013,16965.31411,494132.5499999994
2009-12-01,66.88,24.448,6.824521812,16965.31411,494199.4299999994
2009-12-02,63.06,24.448,7.398789811,16965.31411,494262.4899999994
2009-12-03,58.18,24.351,6.817977956,37273.42922,494320.6699999994
2009-12-04,59.35,24.351,7.5423002,37273.42922,494380.0199999994
2009-12-05,57.71,24.351,7.954364004,37273.42922,494437.7299999994
2009-12-06,70.63,24.351,6.810756992,37273.42922,494508.3599999994
2009-12-07,50.48,24.448,7.991908251,11566.87555,494558.8399999994
2009-12-08,72.93,24.448,7.250923381,11566.87555,494631.7699999994
2009-12-09,73.69,24.448,7.417082269,11566.87555,494705.4599999994
2009-12-10,59.27,24.448,6.494632363,11566.87555,494764.7299999994
2009-12-11,50.33,24.448,6.099689044,17095.27007,494815.0599999994
2009-12-12,51.68,24.448,6.656407924,17095.27007,494866.7399999994
2009-12-13,51.18,24.448,7.709481921,17095.27007,494917.9199999994
2009-12-14,79.36,24.448,7.3867909,17095.27007,494997.2799999994
2009-12-15,73.6,24.448,7.24078996,13812.41042,495070.87999999936
2009-12-16,74.46,24.448,7.637747314,13812.41042,495145.3399999994
2009-12-17,59.79,24.448,7.370117632,13812.41042,495205.12999999936
2009-12-18,59.3,24.448,7.157982442,13812.41042,495264.42999999935
2009-12-19,57.43,24.448,6.218366904,20430.9067,495321.85999999935
2009-12-20,77.8,24.448,6.486660235,20430.9067,495399.65999999933
2009-12-21,54.57,24.448,6.036083525,20430.9067,495454.22999999934
2009-12-22,68.62,24.448,6.064166111,20430.9067,495522.84999999934
2009-12-23,75.43,24.448,6.355898397,28232.01841,495598.27999999933
2009-12-24,50.31,24.448,6.983934699,28232.01841,495648.5899999993
2009-12-25,53.23,24.448,7.336289698,28232.01841,495701.8199999993
2009-12-26,53.62,24.448,7.845519778,28232.01841,495755.4399999993
2009-12-27,73.6,24.448,6.488646065,15456.22009,495829.0399999993
2009-12-28,61.85,24.448,6.468461637,15456.22009,495890.88999999926
2009-12-29,58.43,24.448,6.958288891,15456.22009,495949.31999999925
2009-12-30,68.22,24.448,7.054747078,15456.22009,496017.5399999992
2009-12-31,66.27,24.448,7.546919223,20852.7645,496083.80999999924
2010-01-01,70.42,24.448,6.994827658,20852.7645,496154.2299999992
2010-01-02,63.55,24.448,6.395656161,20852.7645,496217.7799999992
2010-01-03,58.64,24.448,6.331314029,20852.7645,496276.4199999992
2010-01-04,62.05,24.351,6.927877655,23641.47203,496338.4699999992
2010-01-05,77.16,24.351,6.363750268,23641.47203,496415.6299999992
2010-01-06,67.07,24.351,6.325275983,23641.47203,496482.6999999992
2010-01-07,55.14,24.351,6.994422166,23641.47203,496537.8399999992
2010-01-08,68.59,24.351,7.615459431,20596.39123,496606.42999999924
2010-01-09,76.41,24.351,6.067186751,20596.39123,496682.8399999992
2010-01-10,63.37,24.351,6.011406323,20596.39123,496746.2099999992
2010-01-11,59.96,24.351,6.702190174,20596.39123,496806.1699999992
2010-01-12,78.44,24.351,6.530326037,36966.85332,496884.60999999923
2010-01-13,74.45,24.351,6.975493112,36966.85332,496959.05999999924
2010-01-14,64.52,24.351,7.472420244,36966.85332,497023.57999999926
2010-01-15,69.46,24.351,6.432086413,36966.85332,497093.0399999993
2010-01-16,79.67,24.448,7.493075538,18059.33085,497172.70999999926
2010-01-17,72.15,24.448,6.025366425,18059.33085,497244.8599999993
2010-01-18,69.37,24.448,6.395287145,18059.33085,497314.2299999993
2010-01-19,77.52,24.448,7.199256078,18059.33085,497391.7499999993
2010-01-20,52.54,24.448,7.863710553,5128.457646,497444.2899999993
2010-01-21,55.24,24.448,7.743094774,5128.457646,497499.5299999993
2010-01-22,52.48,24.448,6.403282508,5128.457646,497552.00999999925
2010-01-23,75.14,24.448,7.651629668,5128.457646,497627.14999999927
2010-01-24,59.6,24.448,7.428366182,15360.83507,497686.74999999924
2010-01-25,60.66,24.448,7.165321989,15360.83507,497747.4099999992
