Date,Usage,Temp,ph,TDS
3/23/2020,333,24.255,3.716080075,34383.59764
3/23/2020,567,24.255,8.073278952,17106.43865
4/23/2020,342,24.255,5.078274175,18125.6384
4/23/2020,589,24.255,7.444914015,25489.07503
1/26/2020,64,24.158,9.434005875,20474.82082
2/24/2020,53,24.255,5.905906954,13464.48716
3/23/2020,56,24.255,5.803496976,19451.7676
4/30/2020,39,24.545,7.617151922,33744.16681
1/26/2020,935,24.545,9.008464334,35021.7741
2/24/2020,831,24.545,5.422445768,18542.95745
3/23/2020,792,24.351,9.778181813,23335.67421
4/23/2020,879,24.448,5.204938763,17818.39449
1/26/2020,103,24.351,4.872560878,16960.43463
1/25/2020,386,24.351,7.793914804,25506.91224
2/23/2020,362,24.351,3.716080075,2808.025756
2/23/2020,77,24.545,7.058182608,26608.92915
3/25/2020,386,24.738,7.890354274,32160.53392
3/23/2020,49,24.835,7.535700191,14829.74597
4/23/2020,86,24.931,7.202534416,11889.25063
4/23/2020,386,25.028,3.716080075,27716.33872
1/26/2020,271,25.028,8.722143777,28301.51695
2/24/2020,197,25.125,8.352635176,33662.38905
3/23/2020,260,25.222,6.284385791,18526.26169
4/23/2020,343,25.222,3.716080075,28415.18435
1/26/2020,231,25.319,9.30566048,39498.65929
2/24/2020,282,25.416,4.923178856,15990.14923
3/23/2020,178,25.416,6.14301848,34865.32463
4/23/2020,283,25.416,5.744504157,19457.63948
1/26/2020,185,25.416,6.616649175,17063.17211
2/24/2020,205,25.125,7.62349992,36267.26666
3/23/2020,219,24.931,7.860106422,34591.67815
4/23/2020,272,24.835,7.393110153,13215.70638
1/25/2020,431,24.738,3.716080075,24793.45568
2/24/2020,273,24.835,5.579517093,13289.20165
3/23/2020,256,24.931,4.303574607,7323.302301
4/23/2020,286,24.835,7.310715696,21989.76744
1/26/2020,0,24.835,6.417702476,33360.17072
1/25/2020,910,24.835,3.716080075,23614.70296
1/30/2020,0,24.931,10.77431809,38037.35307
2/24/2020,850,25.61,5.036453976,29258.73814
2/24/2020,0,25.708,3.716080075,24590.12593
2/28/2020,0,25.805,10.41504401,34535.55385
3/23/2020,0,25.61,8.41860665,29313.78335
3/25/2020,908,25.805,7.808641136,15694.50719
3/30/2020,0,25.805,7.55796363,32833.43117
4/23/2020,0,25.513,11.24450714,43533.65785
4/25/2020,911,24.835,5.728823779,12932.59039
4/30/2020,0,24.835,10.48680842,26453.00335
1/26/2020,469,25.708,3.792125732,16929.2902
1/26/2020,773,25.902,5.716251354,19393.46986
2/23/2020,439,25.902,3.716080075,30430.21175
2/23/2020,695,25.805,5.473603398,14608.36315
3/25/2020,469,25.805,3.716080075,37861.44001
3/23/2020,671,24.641,6.770926884,26880.22004
4/25/2020,750,24.641,6.043360084,24856.60711
4/25/2020,469,24.738,3.716080075,23572.1578
1/25/2020,10,24.835,6.320427823,11682.22932
2/23/2020,10,24.835,9.185417502,18073.96859
3/25/2020,10,24.351,8.684778672,40799.36033
4/25/2020,10,24.351,7.961721463,11551.21568
1/25/2020,19,24.448,5.484151254,19378.35907
2/23/2020,17,24.448,7.186931122,34510.753
3/25/2020,19,24.255,5.470802484,18295.37092
4/25/2020,19,24.158,3.716080075,17382.42737
1/26/2020,266,24.158,9.792727769,30249.17085
2/24/2020,254,25.028,3.637170625,10102.48972
3/23/2020,234,24.448,7.064789081,20567.14593
4/23/2020,261,24.255,6.632031569,24161.25498
1/26/2020,206,24.641,5.913956688,13086.64393
2/24/2020,166,24.545,9.484703254,56351.3963
3/23/2020,175,25.708,8.447404488,19583.05735
4/23/2020,191,25.416,7.727421141,18767.94163
1/26/2020,761,25.708,6.859323726,27567.37567
2/24/2020,603,25.708,5.846786697,19417.76721
3/23/2020,641,24.931,6.300001767,40682.144
4/23/2020,668,24.158,6.646469922,5516.874953
1/26/2020,1017,24.062,7.313446756,23154.06232
2/24/2020,881,24.062,6.572656389,14598.95191
3/23/2020,859,24.062,6.002414612,16136.43327
4/23/2020,1000,24.062,3.716080075,14101.86929
1/26/2020,187,24.062,5.93605711,18061.69757
2/24/2020,1445,23.966,7.591089848,17444.6714
3/23/2020,1538,23.966,6.875746152,25422.33855
4/23/2020,1764,23.869,8.016279103,14034.4858
1/26/2020,1,23.773,8.783596632,19471.46544
2/24/2020,1,23.966,6.911698241,25612.14891
3/23/2020,1,23.966,8.719240207,17430.91972
4/23/2020,0,23.581,5.974583248,22543.25629
1/26/2020,11,23.484,4.429378735,8746.901717
2/24/2020,4,23.581,3.716080075,30211.83299
3/23/2020,4,23.581,3.716080075,10117.08444
4/23/2020,0,25.125,8.215123507,30579.37107
1/26/2020,0,25.513,7.828740105,33337.10965
2/24/2020,1,25.222,7.949964795,15171.01233
3/23/2020,1,25.222,6.114332051,30606.22359
4/23/2020,0,23.869,3.716080075,15380.12408
6/22/2020,587,24.062,7.139428273,19862.81126
9/23/2020,669,24.062,3.716080075,20134.39834
12/28/2020,781,23.966,7.96852587,27008.01187
1/21/2021,120,23.869,6.635894308,20339.01687
2/22/2021,162,24.448,6.394548023,31620.19079
1/23/2019,29,24.351,6.280978207,25972.80375
2/21/2019,47,24.255,7.992026977,34585.08961
3/24/2019,99,24.158,5.068795502,22781.36453
12/23/2019,20,24.158,3.716080075,32768.22797
12/23/2019,7,24.158,8.151248962,15661.94034
12/23/2019,360,24.158,7.582941677,23072.7807
12/23/2019,338,24.062,5.34411687,13492.84084
12/23/2019,534,24.062,7.871961403,12760.43715
12/23/2019,532,24.641,5.327023534,13580.61848
1/10/2020,3,24.738,10.55027327,32150.97939
1/10/2020,23,24.448,3.716080075,18085.15884
12/23/2019,24,24.835,7.47102667,15736.58099
12/23/2019,104,24.738,7.943882477,32071.17937
12/22/2019,1614,24.545,2.69083124,30204.54674
12/23/2019,135,24.545,9.13569426,9496.910354
12/23/2019,580,24.641,5.214009194,34184.3084
12/23/2019,252,24.641,8.649534947,9898.022209
12/23/2019,259,24.641,7.75667895,22440.40104
12/25/2019,313,24.641,7.104295204,12691.51597
12/23/2019,667,24.062,5.363362645,27045.92996
12/26/2019,262,24.062,6.582499747,23720.48173
12/23/2019,16,24.062,6.810466517,32602.34008
12/23/2019,20,24.062,3.716080075,12885.51691
12/23/2019,31,24.062,5.574116595,17546.40326
12/23/2019,30,24.062,8.555283423,18337.46092
12/25/2019,184,24.062,4.483402761,13122.22342
12/23/2019,15,24.351,3.783043638,20384.7731
1/5/2020,10,24.545,7.138374317,22575.18858
12/23/2019,19,24.641,3.716080075,14784.75566
12/23/2019,20,24.738,7.912361028,34808.44278
12/23/2019,33,24.835,3.716080075,17388.98256
12/23/2019,78,24.835,9.128357758,10418.10834
12/23/2019,11,24.738,5.271971378,22005.43655
12/23/2019,35,24.738,6.465093529,43958.67813
12/23/2019,9,24.351,8.245186596,13909.47907
12/23/2019,58,24.255,3.716080075,18128.90829
12/23/2019,33,24.351,6.704791892,28140.76815
12/23/2019,19,24.255,6.430254786,26855.10561
12/23/2019,33,24.255,7.482791276,19621.32511
12/23/2019,29,24.255,5.504452321,11950.23503
12/25/2019,1,24.255,7.521920636,20139.43035
12/23/2019,1,24.351,3.716080075,9344.653322
12/23/2019,8,24.351,8.522567733,16446.32805
12/23/2019,0,24.351,5.694475546,18742.92522
12/23/2019,0,24.351,6.93450359,15323.40882
12/25/2019,4,24.448,6.115180039,24699.5239
1/10/2020,3,24.448,8.575673022,15888.62521
12/23/2019,3,24.351,5.689142988,17589.26899
1/10/2020,1,24.351,3.716080075,39927.73704
12/23/2019,6,24.351,7.2261272,23129.74806
12/23/2019,39,24.255,7.197795992,12763.26789
1/10/2020,1,24.255,3.846814328,26895.25796
12/23/2019,7,24.351,5.896339346,17420.08715
12/23/2019,2,24.738,3.716080075,43846.02527
12/23/2019,0,24.738,8.326349854,35477.76664
12/23/2019,0,24.641,6.891561655,26240.49298
12/23/2019,8,25.416,5.548124947,34006.76875
12/23/2019,9,24.448,3.716080075,17092.22583
12/23/2019,0,24.448,5.386637962,20416.65103
12/23/2019,0,24.255,7.262534652,38713.11269
12/23/2019,67,24.158,6.257085791,13826.25791
12/23/2019,28,24.255,7.025504335,21884.53851
12/23/2019,4,24.351,6.584839333,16609.92549
12/23/2019,5,23.869,6.565633547,19044.68007
12/23/2019,15,23.677,6.622102936,16010.52415
12/23/2019,6,23.773,7.217392781,13579.55458
5/19/2022,204,23.773,5.253907429,34793.85331
12/23/2019,5,23.773,8.131375234,13238.0703
12/23/2019,20,23.773,6.61977546,11388.53419
12/25/2019,1,23.773,3.716080075,18752.26968
1/10/2020,1,23.773,6.217255307,32911.92972
12/23/2019,11,23.773,5.019984767,19272.70448
12/23/2019,4,23.773,6.907379615,40290.22164
12/23/2019,6,23.869,6.313114732,20849.19074
12/23/2019,0,23.966,3.716080075,5075.269202
12/23/2019,14,23.966,7.29392925,15823.33937
12/23/2019,7,23.966,6.63036382,30939.02321
12/23/2019,5,23.869,8.015780395,12135.72493
12/23/2019,4,23.869,4.249890379,16073.67062
12/25/2019,1,23.966,4.26526964,25634.53328
12/25/2019,1,24.062,9.266840595,20478.78596
12/23/2019,3,24.062,9.619456626,18185.05047
12/23/2019,5,24.062,7.086877326,25524.82347
12/23/2019,1,24.062,3.433874059,16318.73361
12/25/2019,12,24.158,8.436759029,44896.98411
12/23/2019,12,24.158,12.24692807,11318.14056
12/23/2019,2,24.158,7.34303194,14037.03993
12/23/2019,7,24.062,4.616438934,14982.30548
12/23/2019,0,24.158,8.307462969,18452.64557
12/23/2019,6,24.158,4.909640554,10488.77094
12/23/2019,2,24.351,7.70910636,18610.12415
12/23/2019,6,24.545,3.716080075,26552.9744
12/23/2019,16,24.835,7.818274839,27558.54253
1/5/2020,8,24.835,8.207458913,17447.99467
12/23/2019,10,24.835,6.958534137,13457.21113
12/23/2019,2,24.931,3.716080075,14936.50397
12/25/2019,2,25.125,4.349439999,24352.0661
12/23/2019,0,25.319,6.629985036,21495.53756
12/23/2019,5,25.319,8.96969739,9049.682595
12/23/2019,9,25.222,6.77105029,15719.49361
12/23/2019,8,25.222,6.724639342,41552.01966
12/29/2019,69,25.513,3.716080075,27979.73622
12/23/2019,9,25.416,6.967270764,33933.70985
12/23/2019,19,25.416,3.716080075,32617.1246
12/23/2019,12,25.416,7.053116739,19500.34998
12/23/2019,0,24.931,7.755154227,19024.68867
12/23/2019,0,24.835,8.580008559,6493.547256
1/10/2020,1,24.835,6.901710203,10323.95784
12/23/2019,22,25.416,7.814250247,24470.20426
12/23/2019,8,24.545,5.918953546,9712.560664
12/23/2019,0,24.351,7.021295306,23109.85423
12/23/2019,17,23.966,3.716080075,19887.76983
12/23/2019,25,24.255,8.132736965,25838.12848
12/23/2019,0,24.351,6.057068041,14807.26849
12/23/2019,0,23.869,5.343075103,45166.91214
12/23/2019,3,23.869,3.716080075,11398.7311
12/23/2019,0,24.545,5.742533063,21293.88975
12/23/2019,30,24.255,6.584813111,24723.1063
12/23/2019,101,24.351,8.070477127,18266.61772
12/23/2019,11,25.028,6.652824348,19155.72756
12/23/2019,61,24.738,5.506061504,21543.7266
12/23/2019,36,24.641,3.716080075,36112.13463
1/10/2020,1,24.158,6.441766486,11306.26151
12/25/2019,5,23.869,3.716080075,41461.317
12/23/2019,4,24.351,8.248703054,24912.87971
12/29/2019,2,24.062,2.569243562,48204.17219
12/23/2019,15,24.545,5.664845758,18678.95081
12/23/2019,0,24.738,8.999498939,20933.51275
12/23/2019,21,24.835,5.588537191,17732.24067
12/23/2019,4,24.835,6.265637344,18711.06466
12/23/2019,13,24.931,6.922041828,16515.87217
12/23/2019,27,24.931,8.072612403,16843.36393
12/23/2019,4,25.028,8.828094375,17699.61061
12/23/2019,3,25.028,8.647454007,12995.88543
12/23/2019,17,24.835,7.475536902,31359.38646
12/23/2019,7,24.738,11.53488049,4111.785432
12/23/2019,2,24.835,6.453064803,23129.46018
12/23/2019,10,24.738,8.192210156,13528.54938
12/23/2019,9,24.448,7.247700982,31561.95553
12/23/2019,0,24.255,7.893131973,20526.04971
12/23/2019,20,24.158,6.164449536,19231.68175
12/25/2019,4,24.448,7.9373922,6626.376426
12/23/2019,4,24.448,8.281120655,17995.40522
12/18/2019,10,24.641,4.906491593,14786.1389
12/23/2019,0,24.255,8.143483376,10673.58267
12/23/2019,13,24.158,5.117913529,26215.4011
12/23/2019,1,24.255,6.449070009,16906.3313
12/23/2019,0,24.351,5.613562647,16615.90815
12/23/2019,2,24.448,5.754212968,31871.29124
12/23/2019,7,24.255,6.906574998,15201.33995
12/23/2019,6,24.158,6.336267097,29342.70976
12/23/2019,0,24.062,8.121253676,25412.70974
12/23/2019,26,23.869,3.716080075,11275.87266
12/23/2019,5,24.448,8.935115926,23774.25828
12/25/2019,2,24.835,6.45278075,22034.9546
12/23/2019,20,24.448,8.458814662,15677.97069
12/23/2019,29,25.028,6.930082548,22802.03993
12/23/2019,2,25.125,6.255070001,25456.27498
12/25/2019,6,25.222,5.669818774,27244.63447
12/25/2019,2,24.835,7.945407487,15938.28644
12/23/2019,6,24.255,7.499844232,23707.4653
12/23/2019,0,24.641,4.695516141,24767.16711
12/23/2019,0,24.641,6.710633528,23748.18399
12/23/2019,14,24.835,9.502856746,4466.257488
12/23/2019,7,25.028,4.405327147,15039.71041
12/23/2019,0,24.835,6.810344849,18852.12298
12/25/2019,1,25.028,6.983133113,17503.31223
12/23/2019,0,24.545,6.968131313,19207.31177
12/23/2019,8,25.222,5.76255225,22159.01807
12/23/2019,0,24.738,8.397248096,16772.22625
12/23/2019,0,24.641,8.828326658,13527.98989
12/23/2019,5,25.222,9.395842202,9225.770911
12/25/2019,25,25.416,7.593176933,19214.18636
12/23/2019,7,25.416,5.149133288,16795.31867
12/23/2019,0,25.416,4.916740541,23425.33132
12/23/2019,16,25.513,3.716080075,24518.5743
12/23/2019,7,25.513,7.371289877,25672.312
12/23/2019,0,25.513,8.278752741,29381.93641
12/23/2019,3,25.125,10.20297155,21708.94929
12/23/2019,0,25.61,4.562156483,23829.79288
12/23/2019,7,24.351,3.716080075,29743.8226
1/3/2020,64,24.062,5.202672013,23051.44186
12/23/2019,4,23.773,9.149733927,30468.64183
12/25/2019,9,23.388,7.615556979,8403.284552
12/23/2019,4,23.1,7.813067625,9812.122463
12/23/2019,0,23.004,7.721032688,35800.69927
12/23/2019,13,23.004,9.056244707,17403.53217
12/23/2019,1309,23.004,8.082657125,21689.6343
12/23/2019,1,25.028,5.84866707,33095.3896
12/23/2019,276,24.255,8.470545999,26559.38041
1/10/2020,546,24.545,9.22858163,10345.39931
12/23/2019,391,24.738,8.170588045,12806.83233
12/23/2019,488,24.062,6.381977105,20709.27976
12/23/2019,116,23.966,6.98981377,20769.51964
12/23/2019,638,23.966,10.3781082,8644.831047
12/25/2019,404,24.351,3.716080075,17423.40799
12/23/2019,311,24.545,3.590822364,33431.67112
12/23/2019,253,24.641,7.388518503,13921.14622
12/23/2019,523,24.448,6.966835168,12256.67829
12/23/2019,353,24.545,6.703486854,24316.87515
1/10/2020,1,24.545,7.139671256,16916.41354
12/23/2019,1161,24.448,6.64879301,16388.40526
12/23/2019,576,24.158,3.716080075,17869.45544
12/23/2019,353,24.351,7.940713224,10762.93863
12/23/2019,591,24.641,8.228563825,18132.0944
12/23/2019,711,24.641,8.665692083,3802.411681
12/23/2019,326,24.738,5.06404246,21035.10686
12/23/2019,791,24.835,7.894322783,11697.60697
12/23/2019,79,24.255,7.042793877,16733.1241
12/18/2019,505,24.062,8.305063984,8451.319111
12/23/2019,1104,23.869,8.268307592,13181.67352
12/23/2019,34,23.966,3.716080075,25305.10293
12/23/2019,9,23.773,7.397562418,24502.15515
1/10/2020,3,23.773,6.36729853,11619.7097
1/10/2020,1,23.677,8.410625565,29985.24988
1/10/2020,1,23.677,7.098245544,22671.47976
1/10/2020,1,23.773,7.32250205,19534.42165
1/12/2020,206,23.773,5.198224971,11178.40354
1/12/2020,897,24.448,3.716080075,20626.51594
12/23/2019,17,24.835,3.716080075,36776.1375
12/23/2019,1182,24.835,6.280905113,16950.01591
1/10/2020,361,24.931,6.823930137,13467.87978
12/23/2019,0,25.222,6.629993518,20487.92383
12/23/2019,460,25.125,10.30157127,11278.82968
12/25/2019,245,24.641,6.123193935,15135.12724
12/25/2019,129,23.966,3.716080075,10540.34228
12/23/2019,163,24.448,6.848033469,6068.454885
1/10/2020,33,24.351,3.716080075,45166.63939
12/18/2019,53,24.351,6.411525836,19505.29694
12/25/2019,1415,24.062,5.122648455,17279.51375
12/25/2019,4390,23.869,3.43485576,22690.2444
12/25/2019,1,24.448,10.84813042,14036.16366
12/23/2019,42,24.062,8.725393412,18862.67305
12/23/2019,347,23.869,10.35174253,18588.30333
12/25/2019,213,23.966,8.174028131,19808.53777
12/23/2019,259,24.062,8.034011917,25204.67408
12/23/2019,236,24.062,8.205541815,19902.82382
12/23/2019,388,24.738,7.893818459,16853.67633
12/25/2019,232,24.931,3.716080075,11370.64917
12/23/2019,93,25.416,5.488135469,21715.77441
12/23/2019,209,25.319,8.163074031,10494.57337
12/23/2019,170,25.319,6.867000691,14464.11555
12/23/2019,206,25.319,5.821706914,40009.72361
12/25/2019,133,25.319,7.451888779,15825.18257
12/23/2019,179,25.416,6.898315041,45939.68916
12/23/2019,65,25.416,7.544340114,17253.33674
12/23/2019,419,25.416,4.103867855,22207.47023
12/23/2019,243,25.319,5.329938815,24000.52314
12/23/2019,86,25.319,6.962993545,24036.59383
12/23/2019,145,25.319,6.846059942,16515.67039
12/23/2019,34,25.028,6.279842183,11582.50525
12/23/2019,181,25.028,6.739849728,34702.41785
12/23/2019,104,24.835,5.495035446,26744.30174
12/22/2019,149,24.835,7.583770299,36343.40706
12/23/2019,71,24.835,5.866702734,16298.00135
12/23/2019,54,24.641,6.394980461,21051.25691
12/23/2019,8,24.545,5.82126163,37174.00541
12/23/2019,42,24.351,5.514062185,27859.74831
12/23/2019,41,24.931,6.730883602,22296.05965
12/23/2019,657,24.931,5.198067643,37200.24206
12/23/2019,45,24.931,3.716080075,9626.893206
12/23/2019,6,24.835,7.362331187,28263.31064
12/23/2019,314,24.641,7.06614184,22523.43357
12/23/2019,125,24.641,5.420347747,25107.20863
12/23/2019,60,24.835,7.015332583,16351.22629
1/3/2020,542,24.835,3.716080075,6974.225135
12/23/2019,503,24.835,6.044671753,13593.60002
12/23/2019,451,24.738,6.198650336,31369.54164
12/23/2019,299,24.351,7.678945067,20243.0882
12/23/2019,272,24.351,8.062066123,35381.67076
12/23/2019,0,24.835,7.255798597,32595.12024
12/23/2019,541,24.835,3.716080075,15426.91508
1/10/2020,262,24.835,6.792407469,28508.21693
12/23/2019,75,24.835,7.368165577,8524.874646
12/23/2019,161,24.835,8.837786915,11610.20795
12/23/2019,333,24.835,7.108140711,23688.20522
12/23/2019,547,24.835,5.289618437,21776.17017
12/23/2019,180,24.835,7.169251038,39624.08718
12/23/2019,106,24.931,7.695049437,11598.68237
12/23/2019,202,24.931,8.693149901,16559.87726
12/23/2019,470,24.931,3.716080075,18113.0173
12/23/2019,155,24.931,6.999764511,16078.45939
12/23/2019,2781,24.931,6.897922717,16616.51662
12/23/2019,26,24.835,6.382314604,24259.75167
12/25/2019,415,24.835,9.917092057,37215.22684
12/25/2019,615,24.835,5.609025354,26955.33018
12/23/2019,844,24.835,6.277463093,22807.33885
12/23/2019,245,24.641,3.716080075,15255.11526
12/23/2019,228,24.448,7.714312672,19789.63608
12/23/2019,213,24.448,6.351286549,22337.44839
1/5/2020,1280,24.641,7.958871446,26845.66101
12/23/2019,384,24.835,6.618186567,13776.62179
12/23/2019,532,25.028,6.000723336,21111.6641
12/23/2019,51,24.931,6.39292784,21217.1586
12/23/2019,771,25.028,6.977267852,20287.35977
12/23/2019,55,24.835,6.353436844,18664.8443
12/25/2019,386,24.835,6.019939995,20666.41014
12/23/2019,226,24.835,7.330196877,14884.33996
12/23/2019,274,24.641,9.241338767,31598.53638
12/23/2019,146,24.641,6.593174457,21857.83889
12/23/2019,326,24.641,6.948265449,6874.586016
12/30/2019,916,24.448,3.716080075,13671.41603
12/30/2019,0,24.448,3.716080075,21093.21741
12/30/2019,0,24.448,5.938321179,10815.39944
12/25/2019,469,24.448,8.249550509,32898.74937
12/25/2019,682,24.448,6.903816978,35455.70961
12/25/2019,10,24.448,7.605674821,9583.710441
12/25/2019,19,24.545,6.589290501,34298.15294
12/23/2019,212,24.641,7.511816641,15736.89396
12/23/2019,180,24.255,7.301444654,46718.55597
12/23/2019,661,24.351,6.788291583,25661.36054
12/23/2019,845,24.448,3.716080075,23727.09411
12/23/2019,1468,24.641,3.716080075,38119.18557
12/23/2019,1,24.738,6.692531669,37033.15209
12/23/2019,4,24.641,6.028101118,17150.10055
12/23/2019,1,24.641,6.715940564,17180.18818
11/24/2019,27,24.641,7.490786676,26551.3701
11/24/2019,9,24.641,3.716080075,41325.44355
11/24/2019,376,24.641,6.336588682,15570.14232
11/24/2019,411,24.641,7.381757557,1372.091043
11/24/2019,460,24.641,7.256015039,44184.23046
11/24/2019,599,24.641,7.025821771,21226.66555
12/11/2019,3,24.641,7.606880475,29339.92927
12/11/2019,24,24.641,6.983860439,11848.76973
11/24/2019,30,24.641,6.347020018,19743.14842
11/24/2019,146,24.738,7.322828417,24682.12455
11/24/2019,1943,24.738,6.777506359,15228.91291
11/24/2019,139,24.641,8.370364965,27193.31738
11/24/2019,636,24.738,6.642755695,36505.52426
11/24/2019,298,24.738,6.217584914,15597.64088
11/24/2019,333,24.738,6.630122156,36269.70132
11/24/2019,303,24.738,8.051022203,28338.66404
11/24/2019,728,24.835,8.416086817,28234.90686
11/26/2019,269,24.835,3.716080075,24037.51049
11/24/2019,18,24.835,7.933067692,12732.88824
11/24/2019,25,24.738,7.917608595,15805.65015
11/24/2019,27,24.835,8.942045991,56488.67241
11/24/2019,28,24.738,7.033945359,15428.45092
11/24/2019,24,24.835,3.716080075,45243.02895
11/24/2019,13,24.738,7.580048808,31749.9244
11/24/2019,21,24.738,8.473249064,20465.58861
11/24/2019,18,24.835,6.816416925,24170.27489
11/24/2019,24,24.835,6.460033522,35775.7934
11/24/2019,94,24.835,6.227826795,22550.49226
11/24/2019,7,24.835,3.716080075,18589.03116
11/24/2019,32,24.738,3.716080075,4142.499001
11/24/2019,7,24.835,5.632731647,28315.43778
11/24/2019,71,24.835,6.191241443,29778.35788
11/24/2019,28,24.835,7.701032797,16978.92683
11/24/2019,18,24.835,3.716080075,24634.55244
11/24/2019,38,24.738,8.832641116,25100.1314
11/24/2019,28,24.738,5.646083312,22455.69501
11/24/2019,1,24.738,7.332103963,24412.50354
11/24/2019,2,24.738,7.896743922,9407.664039
11/24/2019,10,24.738,5.675294715,39172.38964
11/24/2019,0,24.738,6.010617577,15940.57327
11/24/2019,0,24.738,7.986018499,24712.99343
11/24/2019,4,24.738,3.716080075,16670.99601
12/11/2019,3,24.738,7.159613912,30897.99004
11/24/2019,4,24.738,7.565198073,11246.42665
12/11/2019,1,24.835,6.865568515,22585.78881
11/24/2019,8,24.931,5.736675709,12683.48329
11/24/2019,49,24.931,6.129069622,22207.48287
11/24/2019,5,24.931,5.991371082,28702.95238
12/11/2019,1,24.931,9.723377231,9076.646483
11/24/2019,8,24.931,7.736312841,19496.84859
11/24/2019,2,25.028,6.715799479,16006.97259
11/24/2019,0,25.028,7.966762553,13354.70651
11/24/2019,0,24.931,8.242558635,24042.18816
11/24/2019,12,24.931,6.539546128,28979.7676
11/24/2019,13,25.028,6.78538406,13098.85829
11/24/2019,0,25.028,7.007974587,26136.31357
11/24/2019,0,25.028,7.740383939,12477.77182
11/24/2019,71,25.028,7.918087079,29565.71111
11/24/2019,29,25.028,5.772769698,26693.76161
11/24/2019,6,25.125,7.571684493,8835.555876
11/24/2019,0,25.125,8.73352533,24578.42122
11/24/2019,17,25.125,6.917858355,27651.6091
11/24/2019,6,25.125,8.512780909,33092.66935
11/24/2019,4,25.125,6.539115261,23308.29688
11/24/2019,22,25.125,3.716080075,32161.84009
11/24/2019,1,25.125,8.22708313,40546.95633
12/11/2019,1,25.028,7.274198051,16255.90137
11/24/2019,13,25.028,7.118980168,32528.11561
11/24/2019,7,25.028,3.716080075,32865.50953
11/24/2019,7,24.931,5.941942536,14778.03288
11/24/2019,0,24.931,7.278910903,22184.52703
11/24/2019,20,24.931,7.445189026,4168.196994
11/24/2019,7,25.028,6.442496436,11592.44562
11/24/2019,4,24.931,3.716080075,39802.51492
11/24/2019,6,24.931,6.919726155,35558.73165
11/24/2019,1,24.835,6.47237105,24246.50356
11/24/2019,1,24.931,8.25121778,17617.87631
11/24/2019,4,24.931,3.716080075,18964.09226
11/24/2019,7,24.931,6.707108206,10794.7839
11/24/2019,1,24.931,7.24019447,31144.70312
11/20/2019,5,24.931,6.528490775,10835.20116
11/24/2019,1,24.931,7.031839174,12653.94408
11/24/2019,12,24.835,7.494391101,25058.16022
11/24/2019,14,24.931,6.957433638,15007.42153
11/24/2019,3,24.835,3.716080075,16589.81155
11/24/2019,7,24.835,6.962324595,35229.077
11/24/2019,0,24.931,6.509621638,20122.19256
11/24/2019,5,24.931,8.069297893,16654.50937
11/24/2019,2,24.931,7.213375388,27377.69978
11/24/2019,4,24.931,6.790838199,14348.57292
11/24/2019,18,24.931,6.975209178,35701.15532
11/24/2019,8,24.931,7.422225264,40148.12372
11/24/2019,1,24.931,6.505065807,16982.13197
11/24/2019,2,24.931,6.617862257,33245.63059
11/24/2019,0,24.931,6.769769339,16980.25848
11/24/2019,42,24.931,6.341751224,18058.32029
11/24/2019,10,24.931,7.058866081,16473.06709
11/24/2019,10,24.931,7.539287395,26999.38208
11/28/2019,52,24.931,3.716080075,36525.55088
11/24/2019,8,24.931,7.490807654,6873.559885
11/24/2019,25,24.931,6.037428194,12988.79123
11/24/2019,14,24.931,3.716080075,8721.231885
11/24/2019,0,24.931,6.706695161,27881.50441
11/24/2019,0,24.931,3.716080075,26885.83494
12/11/2019,1,24.931,3.716080075,7557.021271
11/24/2019,25,24.931,6.758851697,22540.77517
11/24/2019,13,24.931,7.48678088,31130.21264
11/24/2019,0,24.931,6.904121373,10836.96978
11/24/2019,18,24.931,3.716080075,42617.3034
11/24/2019,29,24.835,7.348937142,15818.26132
11/24/2019,2,24.835,7.846057926,23264.10997
11/24/2019,0,24.835,3.716080075,19955.71054
11/24/2019,3,24.835,6.1798098,15391.55915
11/24/2019,0,24.835,6.755669308,13821.55616
11/24/2019,42,24.835,3.716080075,28266.75511
11/24/2019,112,24.835,7.266598792,36490.14303
11/24/2019,12,24.835,8.218171066,22465.68756
11/24/2019,88,24.931,6.980061939,17625.46641
11/24/2019,30,24.931,6.381978996,18982.95376
12/11/2019,1,24.931,6.64800546,15176.29068
11/24/2019,5,24.835,5.899936567,30379.35944
11/24/2019,4,24.931,7.260904363,21391.16254
11/28/2019,1,24.931,5.575920648,14553.13231
11/24/2019,15,24.931,5.467401255,12883.16353
11/24/2019,0,24.931,6.090016057,12558.89797
11/24/2019,13,24.931,8.205447053,17981.25478
11/24/2019,9,24.931,7.670505864,33843.61945
11/24/2019,14,24.931,6.791097166,20149.17967
11/23/2019,40,24.931,6.006769481,20279.70104
11/24/2019,5,24.931,3.716080075,32951.31637
11/24/2019,4,24.931,6.336342762,14619.62726
11/24/2019,24,24.931,7.473235377,19932.58523
11/24/2019,7,24.931,3.716080075,21671.2783
11/24/2019,2,24.931,7.380104835,16862.54348
11/24/2019,11,24.931,10.067633,39716.1318
11/24/2019,10,24.931,5.9159443,6967.735565
11/24/2019,0,24.931,3.716080075,38971.05101
11/24/2019,23,24.931,6.124847329,15092.01764
11/24/2019,4,24.931,3.716080075,20593.93372
11/24/2019,2,24.835,7.876495131,15741.08163
11/20/2019,10,24.835,6.021051323,18966.36305
